IsBadBuy,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VehBCost,IsOnlineSale,WarrantyCost
0,1,CHRYSLER,SEBRING 4C,LX,4D SEDAN,SILVER,AUTO,2.0,Covers,41330,AMERICAN,MEDIUM,9060.0,9419.0,12755.0,13156.0,8702.0,9174.0,12033.0,12928.0,8525.0,0,834
1,7,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,WHITE,AUTO,1.0,Alloy,72392,AMERICAN,LARGE TRUCK,6344.0,7485.0,10012.0,11164.0,6445.0,7868.0,9918.0,11276.0,9035.0,0,1220
0,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,MAROON,AUTO,2.0,Covers,74136,OTHER ASIAN,MEDIUM,4029.0,5183.0,4851.0,6098.0,3837.0,4783.0,7040.0,8051.0,3700.0,0,569
0,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,60969,AMERICAN,MEDIUM,7543.0,8654.0,11374.0,12353.0,6516.0,7793.0,10025.0,11509.0,7265.0,0,1020
1,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,2.0,Covers,89177,AMERICAN,MEDIUM,4913.0,5932.0,8588.0,9513.0,4184.0,5002.0,7723.0,8480.0,5805.0,0,1503
1,4,CHRYSLER,PACIFICA AWD,Bas,4D SPORT,GOLD,AUTO,1.0,Alloy,62501,AMERICAN,CROSSOVER,9476.0,11841.0,13221.0,15429.0,8932.0,11415.0,13002.0,15187.0,8090.0,0,1606
1,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,BLUE,AUTO,,,40936,AMERICAN,MEDIUM,7582.0,8224.0,8689.0,9382.0,7582.0,8224.0,8689.0,9382.0,7300.0,0,693
0,6,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,RED,AUTO,2.0,Covers,93931,AMERICAN,LARGE,3847.0,5165.0,7109.0,8685.0,3378.0,4690.0,5830.0,7544.0,4500.0,0,2351
0,6,CHEVROLET,MONTE CARLO 3.8L V6,SS,2D COUPE SS,WHITE,AUTO,1.0,Alloy,83300,AMERICAN,LARGE,5184.0,6819.0,6099.0,7865.0,4903.0,6294.0,8726.0,10823.0,6300.0,0,2452
0,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,2.0,Covers,55305,AMERICAN,MEDIUM,4678.0,5644.0,5552.0,6596.0,4889.0,5951.0,5780.0,6927.0,5295.0,0,754
0,5,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,94433,AMERICAN,MEDIUM,3786.0,4710.0,7082.0,8629.0,3383.0,4538.0,6823.0,8068.0,4200.0,0,1053
0,5,DODGE,DURANGO 4WD V8 5.7L,SLT,4D SUV 5.7L SLT,GREY,AUTO,1.0,Alloy,80402,AMERICAN,MEDIUM SUV,7922.0,9304.0,9056.0,10548.0,8249.0,9537.0,9409.0,10800.0,6985.0,0,1763
0,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,61772,AMERICAN,MEDIUM,6919.0,8041.0,10373.0,11424.0,6228.0,7635.0,9327.0,10958.0,7000.0,0,923
0,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,SILVER,AUTO,,,86743,AMERICAN,LARGE,8175.0,9448.0,11937.0,13401.0,7895.0,8745.0,11767.0,12684.0,7100.0,0,2152
0,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,2.0,Covers,63478,AMERICAN,MEDIUM,7391.0,8317.0,11116.0,11927.0,6886.0,7964.0,10239.0,11388.0,7255.0,0,825
0,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,64207,AMERICAN,SPECIALTY,9259.0,11026.0,10500.0,12408.0,9259.0,11026.0,10500.0,12408.0,9440.0,0,1215
0,5,CHRYSLER,PACIFICA FWD 3.5L V6,,4D SPORT TOURER,GREEN,AUTO,1.0,Alloy,52615,AMERICAN,CROSSOVER,5318.0,6429.0,6243.0,7443.0,6704.0,7703.0,7740.0,8819.0,7350.0,0,1086
1,7,FORD,EXPLORER 4WD V6,XLS,4D SUV 4.0L FFV XLS,GOLD,AUTO,1.0,Alloy,71187,AMERICAN,MEDIUM SUV,5004.0,6141.0,8143.0,9248.0,4446.0,6070.0,8381.0,9913.0,6170.0,0,2040
0,5,HONDA,ACCORD V6,EX,4D SEDAN EX AUTO,GREY,AUTO,1.0,Alloy,81880,TOP LINE ASIAN,MEDIUM,8813.0,10433.0,13163.0,14643.0,9597.0,10992.0,13062.0,14469.0,10340.0,0,1243
0,5,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES DURATEC,BEIGE,AUTO,1.0,Alloy,94825,AMERICAN,MEDIUM,3256.0,4072.0,4016.0,4898.0,3256.0,4072.0,4016.0,4898.0,4060.0,0,1053
0,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.9L,SILVER,AUTO,2.0,Covers,76319,AMERICAN,VAN,8997.0,10565.0,13609.0,15083.0,6950.0,8050.0,11114.0,12310.0,7635.0,1,2091
0,5,CHRYSLER,SEBRING V6,Tou,4D SEDAN LXI,WHITE,AUTO,1.0,Alloy,94305,AMERICAN,MEDIUM,4629.0,5739.0,8164.0,9166.0,2808.0,4049.0,6280.0,7730.0,5280.0,0,1485
1,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,,,61744,AMERICAN,MEDIUM,7386.0,8676.0,8477.0,9870.0,7386.0,8676.0,8477.0,9870.0,7190.0,0,1118
0,6,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,RED,AUTO,2.0,Covers,89362,AMERICAN,VAN,3344.0,4497.0,4112.0,5357.0,4189.0,4856.0,5024.0,5744.0,4490.0,0,2063
0,8,FORD,FOCUS,ZX3,2D COUPE ZX3,GREEN,AUTO,1.0,Alloy,78554,AMERICAN,COMPACT,2380.0,3218.0,5009.0,6140.0,2493.0,3312.0,5374.0,7140.0,4800.0,0,1455
0,5,MAZDA,MAZDA6,s,4D SEDAN S,GREY,AUTO,1.0,Alloy,77076,OTHER ASIAN,MEDIUM,6696.0,8049.0,9932.0,11335.0,5910.0,7473.0,9357.0,11095.0,7950.0,0,1506
0,4,CHRYSLER,SEBRING V6,Tou,4D SEDAN,SILVER,AUTO,1.0,Alloy,68249,AMERICAN,MEDIUM,4840.0,5176.0,8501.0,8816.0,5008.0,5754.0,8794.0,9494.0,6050.0,0,1118
0,2,MERCURY,MONTEGO 3.0L V6 EFI,Bas,4D SEDAN LUXURY,BLACK,AUTO,1.0,Alloy,87549,AMERICAN,LARGE,8718.0,10246.0,9915.0,11566.0,8960.0,10729.0,10177.0,12087.0,5670.0,0,1633
1,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,62245,AMERICAN,MEDIUM,5928.0,6936.0,9175.0,10310.0,5649.0,6771.0,9250.0,10221.0,5755.0,0,1215
0,5,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,GOLD,AUTO,2.0,Covers,76989,OTHER ASIAN,MEDIUM,3855.0,4588.0,4663.0,5455.0,3537.0,4371.0,6233.0,7487.0,4675.0,0,569
0,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,SILVER,AUTO,2.0,Covers,75008,AMERICAN,SPECIALTY,10222.0,11629.0,13618.0,15176.0,10075.0,11487.0,13732.0,15459.0,9450.0,0,1389
0,2,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2.0,Covers,37737,OTHER ASIAN,MEDIUM,6100.0,6833.0,9394.0,10092.0,6566.0,7256.0,9999.0,10850.0,7150.0,0,462
0,5,CHEVROLET,MALIBU 4C,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,95420,AMERICAN,MEDIUM,4797.0,6104.0,7569.0,8974.0,4238.0,5244.0,7484.0,8955.0,5285.0,0,1197
0,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,53680,AMERICAN,MEDIUM,5472.0,6413.0,6410.0,7426.0,5753.0,6492.0,6713.0,7511.0,6000.0,0,1086
0,8,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,GREY,AUTO,1.0,Alloy,89434,AMERICAN,LARGE TRUCK,5796.0,7408.0,10164.0,12991.0,5501.0,7268.0,8871.0,10535.0,8045.0,0,1283
1,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,62006,AMERICAN,LARGE,7561.0,8958.0,11592.0,12997.0,8050.0,9504.0,11586.0,13369.0,6040.0,0,1703
0,5,SATURN,ION,2,4D SEDAN LEVEL 2,BLUE,AUTO,2.0,Covers,51720,AMERICAN,MEDIUM,4330.0,5608.0,7599.0,8650.0,3981.0,4964.0,7223.0,8075.0,5150.0,0,671
0,5,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,WHITE,AUTO,1.0,Alloy,73980,AMERICAN,MEDIUM SUV,4443.0,5411.0,5298.0,6344.0,4773.0,5793.0,5655.0,6756.0,5410.0,0,1155
0,3,HYUNDAI,TUCSON 2WD 4C 2.0L I,GL,4D CUV,BLUE,AUTO,1.0,Alloy,53004,OTHER ASIAN,SMALL SUV,8533.0,10248.0,9716.0,11568.0,8533.0,10248.0,9716.0,11568.0,7740.0,0,754
0,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,45785,AMERICAN,MEDIUM,7774.0,9262.0,8896.0,10503.0,7179.0,8318.0,10442.0,11963.0,7570.0,0,905
1,1,TOYOTA,HIGHLANDER 4WD V6,Lim,4D SPORT UTILITY HYBRID LIMITED,BLACK,AUTO,1.0,Alloy,17502,TOP LINE ASIAN,MEDIUM SUV,35722.0,36859.0,39080.0,40308.0,35722.0,36859.0,39080.0,40308.0,35900.0,0,702
0,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,SILVER,AUTO,1.0,Alloy,70814,AMERICAN,LARGE,8797.0,10651.0,12660.0,14454.0,8274.0,10061.0,12085.0,13688.0,7845.0,0,1506
1,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,SILVER,AUTO,1.0,Alloy,87375,AMERICAN,VAN,5596.0,7178.0,9213.0,10750.0,5697.0,7029.0,9624.0,11298.0,5350.0,0,2282
1,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN SXT,SILVER,AUTO,2.0,Covers,75236,AMERICAN,MEDIUM,4297.0,5635.0,5141.0,6586.0,4297.0,5635.0,5141.0,6586.0,4860.0,0,1155
0,7,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,GREY,AUTO,1.0,Alloy,74429,AMERICAN,MEDIUM SUV,3619.0,4736.0,4409.0,5615.0,3619.0,4736.0,4409.0,5615.0,5180.0,0,1689
0,5,FORD,F150 PICKUP 2WD V8,Lar,EXT CAB 5.4L LARIAT,BLACK,AUTO,2.0,Covers,88304,AMERICAN,LARGE TRUCK,10831.0,12960.0,14806.0,16811.0,9980.0,12129.0,14584.0,16916.0,9025.0,0,853
0,6,NISSAN,SENTRA,S,4D SEDAN 1.8,GREY,AUTO,2.0,Covers,89207,TOP LINE ASIAN,COMPACT,4009.0,4907.0,6886.0,8311.0,3515.0,4623.0,6637.0,8114.0,4825.0,1,594
0,6,CHEVROLET,TRAILBLAZER EXT 4WD,Nor,4D SUV 4.2L LS,MAROON,AUTO,1.0,Alloy,81765,AMERICAN,MEDIUM SUV,7933.0,9316.0,12767.0,14890.0,8217.0,10154.0,11881.0,13373.0,9840.0,0,2152
0,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,GREEN,AUTO,2.0,Covers,57743,AMERICAN,VAN,2622.0,3740.0,3332.0,4539.0,3417.0,4868.0,4190.0,5757.0,5200.0,0,1551
1,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,58723,AMERICAN,VAN,4048.0,5378.0,7474.0,9267.0,4170.0,5389.0,7199.0,8767.0,6685.0,0,1251
0,3,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,BROWN,AUTO,1.0,Alloy,72368,AMERICAN,SMALL SUV,8582.0,9932.0,9769.0,11227.0,8845.0,10276.0,10053.0,11598.0,6925.0,0,686
0,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,RED,AUTO,1.0,Alloy,50099,AMERICAN,LARGE,5527.0,6773.0,8722.0,10525.0,5216.0,6566.0,8722.0,9837.0,7865.0,0,1500
0,5,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,GREY,AUTO,1.0,Alloy,70792,AMERICAN,MEDIUM,3275.0,4325.0,4037.0,5171.0,2896.0,4086.0,3628.0,4913.0,4775.0,0,920
0,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,90069,AMERICAN,LARGE,6892.0,8438.0,7943.0,9613.0,6892.0,8438.0,7943.0,9613.0,6190.0,0,2351
0,1,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,73254,AMERICAN,MEDIUM,9893.0,10829.0,13705.0,14615.0,10170.0,11627.0,13101.0,14878.0,8760.0,0,1038
0,7,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,BROWN,AUTO,1.0,Alloy,95395,AMERICAN,MEDIUM,3641.0,4753.0,6807.0,8064.0,3045.0,4187.0,5987.0,7252.0,4025.0,0,1353
0,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,78715,AMERICAN,LARGE,8073.0,9603.0,12096.0,13558.0,8142.0,10063.0,12140.0,13522.0,8385.0,0,1974
0,6,SATURN,ION,2,2D QUAD COUPE LEVEL 2,SILVER,AUTO,2.0,Covers,54893,AMERICAN,MEDIUM,3692.0,4954.0,6663.0,7901.0,3429.0,4591.0,6760.0,7597.0,5610.0,0,671
0,6,FORD,FOCUS,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,93263,AMERICAN,COMPACT,2744.0,3566.0,3464.0,4351.0,2705.0,3458.0,5587.0,6752.0,2485.0,0,1641
0,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,52583,AMERICAN,MEDIUM,3979.0,4997.0,4797.0,5897.0,12546.0,14967.0,14050.0,16664.0,5925.0,0,754
0,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,82685,AMERICAN,LARGE,6549.0,8044.0,10013.0,11489.0,6096.0,7608.0,9832.0,11398.0,5800.0,0,2152
0,7,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,86143,AMERICAN,MEDIUM,2667.0,3401.0,3380.0,4173.0,2624.0,3481.0,3334.0,4259.0,3400.0,0,1803
0,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,79362,AMERICAN,LARGE,7861.0,9108.0,11702.0,12982.0,7997.0,9229.0,11682.0,13142.0,7185.0,0,1974
0,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,2D CONVERTIBLE,BLUE,AUTO,1.0,Alloy,46821,AMERICAN,MEDIUM,6822.0,8227.0,7868.0,9385.0,5020.0,7016.0,8777.0,10651.0,6400.0,0,1046
0,3,KIA,OPTIMA 4C 2.4L I4 MP,LX,4D SEDAN LX,GOLD,AUTO,2.0,Covers,75884,OTHER ASIAN,MEDIUM,5272.0,6684.0,6194.0,7719.0,5486.0,6543.0,8578.0,9478.0,5755.0,0,803
0,4,KIA,SPORTAGE 2WD V6,EX,4D SPORT UTILITY LX,BLACK,AUTO,1.0,Alloy,86755,OTHER ASIAN,SMALL SUV,7630.0,9108.0,11279.0,12681.0,7353.0,8190.0,11237.0,12113.0,7760.0,0,1503
0,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2.0,Covers,51398,AMERICAN,MEDIUM,7048.0,7614.0,11006.0,11599.0,7901.0,8625.0,11062.0,11767.0,6300.0,0,754
0,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GOLD,AUTO,2.0,Covers,91081,AMERICAN,MEDIUM SUV,7468.0,8817.0,11120.0,12647.0,8055.0,9771.0,11543.0,13228.0,7785.0,0,1630
0,4,CHEVROLET,MALIBU V6 3.5L V6 SF,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,83385,AMERICAN,MEDIUM,4819.0,5826.0,5705.0,6792.0,5848.0,7248.0,6816.0,8328.0,5380.0,0,1373
0,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,51868,AMERICAN,MEDIUM,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,4900.0,0,1086
0,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,GOLD,AUTO,1.0,Alloy,80040,AMERICAN,MEDIUM,6818.0,8330.0,7863.0,9496.0,7169.0,8467.0,8243.0,9644.0,6400.0,0,1373
0,3,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,2.0,Covers,55379,AMERICAN,COMPACT,5454.0,6289.0,8654.0,9663.0,5287.0,6311.0,9270.0,10126.0,6165.0,0,671
0,5,CHEVROLET,AVEO 1.6L I-4 MPI DO,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,72751,AMERICAN,COMPACT,2886.0,3576.0,3617.0,4362.0,2886.0,3576.0,3617.0,4362.0,2950.0,0,803
0,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2.0,Covers,79821,AMERICAN,MEDIUM,7953.0,8849.0,11495.0,12490.0,8657.0,10038.0,11986.0,13647.0,8170.0,0,1155
0,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,82802,AMERICAN,VAN,6456.0,8006.0,10595.0,12342.0,6045.0,7572.0,9988.0,11954.0,6500.0,0,1763
0,4,CHRYSLER,PACIFICA AWD 3.5L V6,Bas,4D SPORT,BLUE,AUTO,1.0,Alloy,84083,AMERICAN,CROSSOVER,6831.0,8252.0,7877.0,9412.0,7271.0,8768.0,8353.0,9969.0,6335.0,0,2022
0,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,63278,AMERICAN,COMPACT,4810.0,5899.0,5695.0,6871.0,4496.0,5376.0,7743.0,8710.0,5480.0,0,728
0,2,VOLVO,S60,Bas,4D SEDAN 2.5T,GREEN,AUTO,1.0,Alloy,87559,OTHER,MEDIUM,13280.0,15884.0,18091.0,20829.0,13926.0,16849.0,18254.0,20999.0,8750.0,0,2735
1,3,CHEVROLET,UPLANDER AWD V6 3.5L,LT,PASSENGER EXT 3.5L LT,GREEN,AUTO,1.0,Alloy,77665,AMERICAN,VAN,8697.0,11393.0,9893.0,12804.0,8597.0,10098.0,9785.0,11406.0,7000.0,0,2208
0,5,DODGE,STRATUS 4C,SXT,4D SEDAN,BLUE,AUTO,1.0,Alloy,72166,AMERICAN,MEDIUM,3691.0,4870.0,7021.0,8332.0,3668.0,4595.0,6641.0,7630.0,3920.0,0,1155
0,4,FORD,MUSTANG V6 4.0L V6 E,Bas,2D CONVERTIBLE,WHITE,AUTO,1.0,Alloy,66691,AMERICAN,SPORTS,9279.0,11083.0,10521.0,12470.0,9790.0,11023.0,13700.0,15414.0,9235.0,0,728
0,5,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,GREEN,AUTO,1.0,Alloy,65940,AMERICAN,SMALL SUV,5922.0,7526.0,6896.0,8628.0,5878.0,7516.0,6848.0,8617.0,7315.0,0,630
1,6,FORD,ESCAPE 2WD V6,XLS,4D CUV 3.0L XLS,WHITE,AUTO,1.0,Alloy,70824,AMERICAN,SMALL SUV,4624.0,6161.0,8401.0,11193.0,4064.0,5588.0,7110.0,8877.0,6835.0,0,920
0,5,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,RED,AUTO,1.0,Alloy,80160,AMERICAN,MEDIUM SUV,5836.0,6989.0,6803.0,8048.0,7315.0,9085.0,11235.0,14300.0,7600.0,0,1243
0,5,FORD,TAURUS,SE,4D SEDAN SE FFV,WHITE,AUTO,1.0,Alloy,81176,AMERICAN,MEDIUM,4350.0,5929.0,7769.0,9163.0,3836.0,5048.0,6890.0,8258.0,5230.0,0,983
0,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BLACK,AUTO,2.0,Covers,54440,AMERICAN,MEDIUM,6462.0,7451.0,7479.0,8547.0,5333.0,6555.0,8687.0,9916.0,5900.0,0,1086
0,6,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,SILVER,AUTO,2.0,Covers,68774,AMERICAN,MEDIUM,3167.0,4467.0,6209.0,7882.0,3007.0,4166.0,5929.0,7277.0,4780.0,0,1020
0,6,CHEVROLET,SUBURBAN 1500 2WD 5.,150,4D UTILITY 5.3L FFV LS,GOLD,AUTO,1.0,Alloy,90153,AMERICAN,LARGE SUV,7243.0,8617.0,8322.0,9806.0,7423.0,9004.0,8517.0,10224.0,9525.0,0,2218
0,5,DODGE,DURANGO 2WD V8,Lim,4D SUV 5.7L LIMITED,GREY,AUTO,1.0,Alloy,98230,AMERICAN,MEDIUM SUV,9912.0,11463.0,13717.0,15224.0,8201.0,10060.0,11705.0,13928.0,10425.0,0,1630
0,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,MAROON,AUTO,1.0,Alloy,81673,AMERICAN,MEDIUM SUV,7883.0,9937.0,9014.0,11232.0,8130.0,9913.0,12258.0,13736.0,7600.0,0,2152
1,8,DODGE,DURANGO 4WD V8,Spo,4D SUV 4.7L SPORT,BLACK,AUTO,3.0,Special,106565,AMERICAN,MEDIUM SUV,3444.0,4647.0,7131.0,8405.0,2927.0,4000.0,6192.0,7376.0,4365.0,0,2390
0,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2.0,Covers,50994,AMERICAN,MEDIUM,7746.0,8643.0,11745.0,12429.0,8018.0,8991.0,11713.0,12526.0,7800.0,0,920
0,4,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,60223,AMERICAN,VAN,5964.0,7860.0,9802.0,11763.0,6406.0,8212.0,10336.0,12434.0,7745.0,0,1411
0,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,1.0,Alloy,96989,AMERICAN,MEDIUM,3241.0,4512.0,4000.0,5373.0,2871.0,3822.0,6157.0,7364.0,4175.0,0,1053
1,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,69647,AMERICAN,COMPACT,3415.0,4437.0,6547.0,7621.0,3193.0,3922.0,5765.0,7253.0,5535.0,0,1020
0,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,75925,TOP LINE ASIAN,MEDIUM,10402.0,12122.0,14282.0,16092.0,11025.0,12578.0,15437.0,17009.0,10260.0,0,686
0,5,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,BLUE,MANUAL,1.0,Alloy,62802,AMERICAN,SPORTS,9633.0,10813.0,13481.0,15122.0,9820.0,11387.0,13119.0,15067.0,9595.0,0,728
1,5,JEEP,LIBERTY 4WD V6,Lim,4D SUV LIMITED,GOLD,AUTO,1.0,Alloy,84306,AMERICAN,SMALL SUV,7190.0,8807.0,10724.0,12197.0,7014.0,8791.0,10734.0,12484.0,7100.0,0,983
0,6,FORD,TAURUS,SES,4D SEDAN SES,WHITE,AUTO,1.0,Alloy,82305,AMERICAN,MEDIUM,3032.0,4193.0,6059.0,7557.0,3274.0,4774.0,6192.0,7724.0,4875.0,0,983
0,2,FORD,FUSION 4C 2.3L I4 EF,SE,4D SEDAN SE,MAROON,AUTO,1.0,Alloy,65638,AMERICAN,MEDIUM,10627.0,12698.0,11977.0,14214.0,10695.0,12766.0,12051.0,14287.0,8210.0,0,728
0,7,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,MANUAL,2.0,Covers,44808,AMERICAN,MEDIUM,3560.0,4422.0,6445.0,7196.0,3103.0,4038.0,5885.0,6953.0,5655.0,0,1275
0,1,NISSAN,ALTIMA,Bas,4D SEDAN S,GREY,AUTO,2.0,Covers,50918,TOP LINE ASIAN,MEDIUM,12256.0,13760.0,13736.0,15361.0,13749.0,15270.0,17111.0,18545.0,10915.0,0,588
1,7,SATURN,S SERIES 1.9L I-4 SF,SC1,3D COUPE SC1,SILVER,AUTO,2.0,Covers,97370,AMERICAN,COMPACT,2355.0,3244.0,3043.0,4004.0,2377.0,3354.0,3067.0,4122.0,4160.0,0,2218
1,3,KIA,RONDO V6,EX,4D WAGON,RED,AUTO,,,62238,OTHER ASIAN,CROSSOVER,7174.0,7779.0,11370.0,12084.0,7174.0,7779.0,11370.0,12084.0,6630.0,0,728
0,6,FORD,TAURUS,SES,4D SEDAN SES,SILVER,AUTO,1.0,Alloy,86177,AMERICAN,MEDIUM,3242.0,4488.0,6508.0,7831.0,3450.0,4692.0,6710.0,8294.0,5285.0,0,983
0,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,GREEN,AUTO,1.0,Alloy,71577,AMERICAN,MEDIUM SUV,6362.0,7668.0,7371.0,8781.0,6484.0,7763.0,9999.0,11208.0,7800.0,0,1155
1,7,SATURN,L SERIES,L30,4D SEDAN L300,WHITE,AUTO,,,108486,AMERICAN,MEDIUM,3942.0,4917.0,6696.0,7918.0,3942.0,4917.0,6696.0,7918.0,2665.0,0,3191
0,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,1.0,Alloy,80123,AMERICAN,MEDIUM SUV,7298.0,8730.0,11315.0,12634.0,8080.0,9631.0,11791.0,13355.0,7985.0,0,1243
0,3,SATURN,ION,2,4D SEDAN LEVEL 2,GOLD,AUTO,2.0,Covers,83719,AMERICAN,MEDIUM,5905.0,7230.0,9091.0,10548.0,6218.0,7348.0,9524.0,10626.0,5115.0,0,853
0,7,FORD,MUSTANG V6 3.8L V6 E,Bas,2D COUPE,GREY,AUTO,1.0,Alloy,93606,AMERICAN,SPORTS,3227.0,4000.0,3985.0,4820.0,3328.0,4229.0,4094.0,5067.0,4005.0,0,1209
1,3,FORD,F150 PICKUP 2WD V8,Lar,EXT CAB 5.4L XL,WHITE,AUTO,,,91991,AMERICAN,LARGE TRUCK,10246.0,13222.0,15500.0,18047.0,9827.0,13080.0,14876.0,18128.0,10025.0,0,909
0,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,RED,AUTO,2.0,Covers,44594,AMERICAN,MEDIUM,5809.0,6827.0,6774.0,7873.0,5835.0,6874.0,6802.0,7924.0,6250.0,0,975
